spk_id,scrape_prof,assigned_category,is_assigned
id01057,comedian_actor_filmmaker,Actors,1
id01058,singer_songwriter,Singers and musicians,1
id01060,head_coach,Athletes,1
id01061,actor_comedian,Actors,1
id01062,american_professional_golfer_who_currently_plays_on_the_pga_tour,Athletes,1
id01063,singer_songwriter,Singers and musicians,1
id01065,actor,Actors,1
id01066,singer_songwriter_actor,Actors,1
id01067,centre_centre_fly_half_fly_half,Athletes,1
id01068,leader_of_the_justice,,0
id01069,actress_model_model,Actors,1
id01070,economist,,0
id01071,austrian_actress_born_in_linz_austria,Actors,1
id01073,politician,Politicians,1
id01074,singer,Singers and musicians,1
id01075,actress,Actors,1
id01076,rapper_singer_songwriter_dj_record_producer,Actors,1
id01078,swedish_musician,Singers and musicians,1
id01080,advisor_to_chairman,Other,1
id01081,rapper_singer_songwriter_actor_author_television_host,Actors,1
id01083,actor,Actors,1
id01084,actor,Actors,1
id01085,actress,Actors,1
id01090,croatian_former_track,,0
id01091,actress,Actors,1
id01092,singer_musician,Singers and musicians,1
id01093,stand_up_comedian_musician_actor_filmmaker_youtuber,Actors,1
id01094,actress_model,Actors,1
id01095,former_american_football_coach,Athletes,1
id01096,american_former_college_basketball_coach,Athletes,1
id01097,horse_trainer_trainer,,0
id01098,political_commentator_columnist_political_advisor_government_official,Media and TV personalities without acting,1
id01099,coach,Athletes,1
id01100,american_businessman,Other,1
id01101,sports_commentator_sportscaster,Media and TV personalities without acting,1
id01102,trade_union_leader,,0
id01103,banker,Other,1
id01104,television_personality,Media and TV personalities without acting,1
id01105,american_former_college_basketball_coach,Athletes,1
id01106,ceo_of_the_walt_disney_company,,0
id01108,swiss_american_automotive_executive,Other,1
id01109,singer_songwriter_guitarist,Singers and musicians,1
id01110,catcher_manager_manager,Athletes,1
id01111,politician,Politicians,1
id01112,forward_striker,Athletes,1
id01113,head_coach,Athletes,1
id01115,center_center,Athletes,1
id01116,actress,Actors,1
id01117,actress_singer,Actors,1
id01119,musician_singer_songwriter_actor,Actors,1
id01120,musician_singer_songwriter_multi_instrumentalist,Singers and musicians,1
id01121,american_politician_who_served_as_the_th_governor_of_louisiana,Politicians,1
id01122,singer_songwriter_conductor_arranger_record_producer,Actors,1
id01123,actor,Actors,1
id01124,canadian_retired_professional_wrestler,Athletes,1
id01125,american_professional_mixed_martial_artist_competing_in_their_welterweight_division,,0
id01126,forward_forward,Athletes,1
id01129,politician,Politicians,1
id01130,politician_economist,Politicians,1
id01132,member_of_the_chamber_of_deputies,,0
id01139,singer_songwriter_actress,Actors,1
id01140,singer_musician_songwriter,Singers and musicians,1
id01141,american_professional_golfer_who_plays_on_the_pga_tour,Athletes,1
id01142,german_former_professional_tennis_player_tennis_coach,Athletes,1
id01149,retired_middle_distance,,0
id01150,minister,Politicians,1
id01154,goalkeeper_goalkeeper,Athletes,1
id01155,actor_stand_up_comedian,Actors,1
id01156,canadian_curler,,0
id01157,former_australian_cricketer_who_played_all_formats_of_the_game,Athletes,1
id01158,winger_left_wing,Athletes,1
id01159,actor_film_producer,Actors,1
id01160,politician,Politicians,1
id01161,actor,Actors,1
id01162,british_former_professional_road,,0
id01163,american_former_football_coach,Athletes,1
id01164,french_amateur_boxer,Athletes,1
id01165,actor_comedian_director,Actors,1
id01166,american_retired_ifbb_pro_league_professional_bodybuilder,,0
id01167,american_former_professional_basketball_player,Athletes,1
id01168,actor,Actors,1
id01169,actor,Actors,1
id01170,unk,unk,0
id01171,unk,unk,0
id01172,actor,Actors,1
id01173,american_basketball_coach,Athletes,1
id01174,american_former_professional_boxer,Athletes,1
id01175,centre_centre,Athletes,1
id01178,singer_songwriter_actress,Actors,1
id01179,musician,Singers and musicians,1
id01182,actor,Actors,1
id01183,centre_centre,Athletes,1
id01184,actress,Actors,1
id01185,centre_back,Athletes,1
id01187,actress,Actors,1
id01188,actor,Actors,1
id01189,actor_model,Actors,1
id01190,defender_defender,Athletes,1
id01191,defenceman_defence,,0
id01192,coach,Athletes,1
id01193,singer_musician_songwriter_actor_filmmaker,Actors,1
id01196,defensive_end,,0
id01199,actor,Actors,1
id01200,irish_former_politician_who_served_as_taoiseach,Politicians,1
id01201,actor,Actors,1
id01203,unk,unk,0
id01204,singer_songwriter_actor_television_host,Actors,1
id01205,french_figure_skating_coach,Athletes,1
id01206,musician_singer_songwriter_animal_welfare_activist_astrophysicist,Singers and musicians,1
id01207,singer_songwriter_record_producer_multi_instrumentalist_arranger,Actors,1
id01209,american_farmer,,0
id01210,american_former_mixed_martial_artist,,0
id01211,actor_composer_vocalist,Actors,1
id01212,actor,Actors,1
id01213,actor,Actors,1
id01214,american_former_professional_stock_car_racing_driver,Athletes,1
id01215,retired_american_professional_boxer_of_filipino_descent,Athletes,1
id01216,actress_dancer,Actors,1
id01217,journalist,Media and TV personalities without acting,1
id01218,french_politician,Politicians,1
id01220,vj_vj,,0
id01221,television_personality,Media and TV personalities without acting,1
id01222,actress,Actors,1
id01223,actress_singer_songwriter_entrepreneur,Actors,1
id01224,professional_wrestler_media_personality,Athletes,1
id01225,actress_filmmaker,Actors,1
id01227,television_personality,Media and TV personalities without acting,1
id01228,singer_songwriter_dancer_actress,Actors,1
id01229,actress,Actors,1
id01230,german_model,Actors,1
id01231,television_personality,Media and TV personalities without acting,1
id01232,german_p_e_fencer,,0
id01234,actress,Actors,1
id01235,actress,Actors,1
id01236,center_center,Athletes,1
id01237,model,Actors,1
id01238,musician_fashion_retailer_presenter,Singers and musicians,1
id01239,professional_wrestler,Athletes,1
id01240,dj_musician,Singers and musicians,1
id01241,television_personality_business_owner_dj,Singers and musicians,1
id01243,american_former_professional_baseball_pitcher,Athletes,1
id01244,center_center,Athletes,1
id01245,actor_television_host_model,Actors,1
id01246,actress,Actors,1
id01248,actress,Actors,1
id01249,three_time_tna_knockouts_champion,Athletes,1
id01251,actress,Actors,1
id01252,defenceman_defense,,0
id01253,senior_football_consultant,Athletes,1
id01254,catcher_manager_manager,Athletes,1
id01255,actor_producer,Actors,1
id01256,media_personality_athlete,Athletes,1
id01257,actor_singer,Actors,1
id01258,actress,Actors,1
id01261,actor,Actors,1
id01262,french_academic,Other,1
id01263,forward_striker,Athletes,1
id01264,french_politician_writer,Politicians,1
id01265,politician,Politicians,1
id01266,french_television_series_distributed_on_france_since,Media and TV personalities without acting,1
id01268,brazilian_former_racing_driver_who_competed_in_formula_one,Athletes,1
id01269,list_of_comedy_films_released_in_the_s,,0
id01270,alsatian_born_canadian_racing_driver,Athletes,1
id01271,midfielder_attacking_midfielder_attacking_midfielder,Athletes,1
id01272,television_personality,Media and TV personalities without acting,1
id01273,tackle_offensive_tackle,,0
id01274,american_professional_golfer,Athletes,1
id01275,manager_manager,Athletes,1
id01276,singer,Singers and musicians,1
id01279,musician_singer_songwriter,Singers and musicians,1
id01280,rapper_songwriter_actor,Actors,1
id01281,singer_celebrity_television_personality,Singers and musicians,1
id01284,catcher_general_manager_superior_executive_levels_president_of_baseball_operations,Politicians,1
id01285,actress,Actors,1
id01286,coach,Athletes,1
id01288,american_former_professional_basketball_player,Athletes,1
id01289,writer,Other,1
id01290,journalist,Media and TV personalities without acting,1
id01291,actress_model_producer_writer,Actors,1
id01292,tv_host,Media and TV personalities without acting,1
id01293,defenceman_defence,,0
id01294,conservative_turkish_politician,Politicians,1
id01295,singer,Singers and musicians,1
id01296,musician_actor,Actors,1
id01298,professional_wrestler_actor,Actors,1
id01300,brazilian_former_professional_footballer_who_played_as_a_right_back,Athletes,1
id01301,american_former_professional_wrestler,Athletes,1
id01303,singer,Singers and musicians,1
id01304,winger_winger,Athletes,1
id01305,actress_singer,Actors,1
id01306,miss_south_carolina_teen_usa,,0
id01309,actress,Actors,1
id01313,american_pop_rock_band_based_in_poway_california,,0
id01314,american_fashion_supermodel,,0
id01315,unk,unk,0
id01316,model_designer,Actors,1
id01317,iranian_belgian_author_psychotherapist,,0
id01323,actress,Actors,1
id01325,retired_french_competitive_swimmer,Athletes,1
id01326,french_swimmer,Athletes,1
id01327,singer,Singers and musicians,1
id01328,civil_engineer,,0
id01329,actress,Actors,1
id01330,singer,Singers and musicians,1
id01331,actress,Actors,1
id01332,author_journalist_television_producer,Actors,1
id01333,actress_author_talk_show_panelist,Actors,1
id01334,actress_model,Actors,1
id01335,power_forward_power_forward,Athletes,1
id01337,american_actor,Actors,1
id01338,head_coach,Athletes,1
id01339,former_ironwoman,,0
id01340,american_model_actress,Actors,1
id01341,singer_musician_songwriter,Singers and musicians,1
id01342,musician,Singers and musicians,1
id01344,actor,Actors,1
id01346,singer,Singers and musicians,1
id01347,singer,Singers and musicians,1
id01348,model,Actors,1
id01349,actress,Actors,1
id01350,german_former_ski_jumper,Athletes,1
id01351,actor_actress,Actors,1
id01352,musician,Singers and musicians,1
id01353,american_former_professional_stock_car_racing_driver,Athletes,1
id01354,northern_irish_former_professional_boxer_who_competed,Athletes,1
id01355,boxer,Athletes,1
id01356,politician,Politicians,1
id01358,actress,Actors,1
id01359,singer_songwriter_model_musician,Actors,1
id01361,actress,Actors,1
id01362,unk,unk,0
id01363,centre_back,Athletes,1
id01364,actress_singer,Actors,1
id01365,forward_forward,Athletes,1
id01367,italian_professional_football_manager,Athletes,1
id01368,television_presenter,Media and TV personalities without acting,1
id01369,actor_screenwriter_film_director,Actors,1
id01370,actor,Actors,1
id01371,sports_official,,0
id01372,actor_novelist_screenwriter,Actors,1
id01373,american_former_professional_basketball_player,Athletes,1
id01374,centre_back,Athletes,1
id01376,brazilian_professor,Other,1
id01379,goalkeeper_goalkeeper,Athletes,1
id01380,spanish_racing_driver_who_competes_in_formula_one_for_williams,Athletes,1
id01384,forward_forward,Athletes,1
id01385,actress,Actors,1
id01386,striker_striker,Athletes,1
id01387,businesswoman_politician_financier_broker,Politicians,1
id01388,actress,Actors,1
id01389,actress,Actors,1
id01391,professor,Other,1
id01392,american_former_professional_basketball_player,Athletes,1
id01394,travel_blogger,,0
id01395,actress_singer,Actors,1
id01396,spanish_motor_racing_driver,Athletes,1
id01397,estonian_model,Actors,1
id01399,german_television_presenter,Media and TV personalities without acting,1
id01402,musician_songwriter,Singers and musicians,1
id01403,dancer_choreographer_singer,Singers and musicians,1
id01404,singer_television_host,Singers and musicians,1
id01405,model_actress,Actors,1
id01406,loyola_marymount_university_lmu_first_lady,,0
id01407,model_model,Actors,1
id01408,actress_comedian,Actors,1
id01409,radio_presenter,Media and TV personalities without acting,1
id01410,singer,Singers and musicians,1
id01411,journalist,Media and TV personalities without acting,1
id01413,actress,Actors,1
id01418,retired_swedish_track,,0
id01420,actress,Actors,1
id01422,flat_list_television_personality_businesswoman,Media and TV personalities without acting,1
id01423,actress_model_singer,Actors,1
id01424,swedish_former_footballer_who_played_as_a_midfielder,Athletes,1
id01425,political_aide_actress,Actors,1
id01426,brazilian_model,Actors,1
id01429,chief_executive,Other,1
id01430,model,Actors,1
id01431,actress,Actors,1
id01432,media_personality,,0
id01433,actor_singer_songwriter_author,Actors,1
id01434,miss_california_usa_miss_california_usa,,0
id01436,model_actress,Actors,1
id01437,american_television_host_radio_personality_producer,Actors,1
id01438,forward_forward,Athletes,1
id01439,businessman,Other,1
id01445,television_personality_actress_model_entrepreneur,Actors,1
id01447,danish_comedian,Actors,1
id01448,singer_songwriter,Singers and musicians,1
id01449,singer,Singers and musicians,1
id01450,actress,Actors,1
id01451,flat_list_actress_singer_songwriter,Actors,1
id01452,unk,unk,0
id01455,model_tv_host,Actors,1
id01456,retired_colombian_athlete_competing_in_high_jump_long_jump,Athletes,1
id01457,swedish_politician_who_was_minister_for_infrastructure,Politicians,1
id01458,princess_of_wales,Politicians,1
id01459,actress_singer_author_businessperson,Actors,1
id01460,singer,Singers and musicians,1
id01461,actress,Actors,1
id01464,actress,Actors,1
id01466,actress,Actors,1
id01468,entertainment_reporter,,0
id01470,spanish_politician,Politicians,1
id01471,rapper_songwriter_producer_dj,Actors,1
id01476,swedish_politician_who_served_as_european_commissioner_for_trade,Politicians,1
id01487,journalist_war_correspondent_deputy_deputy,Media and TV personalities without acting,1
